feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours
FB-00931,2025-03-09,support_ticket,enterprise,enterprise,en,"Speed is average compared to similar tools we've used. As enterprise customers, we expect priority handling.",3,performance,neutral,critical,False,132.4
FB-00932,2025-02-18,contact_form,agency,basic,en,The billing section is functional but not particularly intuitive. We manage several client accounts and this is blocking delivery.,3,billing,neutral,high,True,46.5
FB-00933,2025-02-21,nps_survey,enterprise,basic,en,We appreciate the detailed breakdown on every invoice.,5,billing,positive,medium,True,16.9
FB-00934,2025-07-15,chat,agency,basic,es,Los archivos exportados omiten columnas críticas que necesitamos para cumplimiento.,2,exports,negative,medium,False,36.6
FB-00935,2025-07-09,chat,small_business,enterprise,es,La sección de facturación es funcional pero no muy intuitiva.,3,billing,neutral,high,True,82.3
FB-00936,2025-02-12,support_ticket,enterprise,basic,en,Navigation is clean and new team members pick it up quickly. This affects multiple departments across our organization.,5,usability,positive,low,True,20.5
FB-00937,2025-03-19,review,startup,pro,es,Las exportaciones CSV son rápidas e incluyen todos los campos que necesitamos. Estamos creciendo rápido y necesitamos una solución pronto.,5,exports,positive,low,True,2.1
FB-00938,2025-06-10,contact_form,agency,enterprise,en,Salesforce sync works reliably and saved us manual data entry. We manage several client accounts and this is blocking delivery.,5,integrations,positive,high,True,85.8
FB-00939,2025-03-07,contact_form,freelancer,enterprise,es,"La plataforma es rápida y maneja nuestra carga sin demoras. Como freelancer, esto afecta mucho mi flujo de trabajo.",5,performance,positive,medium,True,25.5
FB-00940,2025-03-13,support_ticket,agency,enterprise,en,We felt supported from signup through first successful workflow. We manage several client accounts and this is blocking delivery.,4,onboarding,positive,medium,True,19.8
FB-00941,2025-03-14,contact_form,startup,basic,en,"Custom workflows are powerful and flexible. Given our basic plan, we hoped for smoother support.",5,features,positive,medium,True,28.8
FB-00942,2025-09-26,nps_survey,small_business,basic,es,El chat en vivo fue competente y amable. Nuestro equipo pequeño depende de que esto funcione bien.,5,support,positive,high,True,28.8
FB-00943,2025-06-19,support_ticket,freelancer,enterprise,en,"Support eventually helped, but it took longer than expected. As a freelancer, this matters a lot to my workflow.",3,support,neutral,low,True,5.4
FB-00944,2025-05-21,nps_survey,freelancer,basic,en,"We got an answer, but had to follow up twice.",3,support,neutral,low,True,8.7
FB-00945,2025-10-31,email,small_business,free,en,Essential features are locked behind the most expensive tier. Our small team depends on this working reliably.,1,pricing,negative,medium,True,30.5
FB-00946,2025-10-22,review,enterprise,pro,en,Permissions are adequate but lack fine-grained options.,3,account_access,neutral,high,True,89.5
FB-00947,2025-03-26,review,small_business,basic,es,"El chat en vivo fue competente y amable. Con el plan básico, esperábamos un soporte más ágil.",5,support,positive,high,True,60.8
FB-00948,2025-05-04,chat,agency,free,es,Las exportaciones CSV corrompen caracteres especiales en nuestros datos internacionales. Gestionamos varias cuentas de clientes y esto nos está frenando.,1,exports,negative,medium,True,20.5
FB-00949,2025-11-21,email,small_business,basic,es,La velocidad es promedio comparada con herramientas similares.,3,performance,neutral,critical,False,106.8
FB-00950,2025-01-13,nps_survey,startup,basic,en,Webhook setup required extra troubleshooting on our end.,3,integrations,neutral,critical,True,98.9
FB-00951,2025-04-11,email,small_business,free,en,Support keeps redirecting us without offering real solutions. Our small team depends on this working reliably.,1,support,negative,medium,True,21.1
FB-00952,2025-01-18,nps_survey,agency,pro,en,Webhook deliveries fail randomly and we lose critical events.,2,integrations,negative,critical,False,80.9
FB-00953,2025-09-09,support_ticket,enterprise,enterprise,en,My subscription renewed without warning and I can't get a refund.,2,billing,negative,critical,False,52.6
FB-00954,2025-02-12,support_ticket,small_business,basic,en,"We keep clicking the wrong buttons because labels are unclear. Given our basic plan, we hoped for smoother support.",1,usability,negative,high,False,46.6
FB-00955,2025-12-11,email,freelancer,pro,es,"Obtuvimos respuesta, pero tuvimos que insistir dos veces. Pasamos al plan Pro justamente por un mejor servicio.",3,support,neutral,medium,False,36.9
FB-00956,2025-04-09,nps_survey,freelancer,free,es,El asistente de configuración hizo todo muy sencillo. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,5,onboarding,positive,low,True,6.4
FB-00957,2025-03-02,email,agency,pro,es,El total de la factura no coincide con lo acordado al pagar.,1,billing,negative,high,False,30.3
FB-00958,2025-03-28,support_ticket,agency,free,en,"Performance is acceptable most days, with occasional slowdowns. We manage several client accounts and this is blocking delivery.",3,performance,neutral,medium,True,11.3
FB-00959,2025-06-08,contact_form,small_business,basic,en,The price increased 40% at renewal with no added value. Our small team depends on this working reliably.,1,pricing,negative,high,True,64.7
FB-00960,2025-06-01,chat,small_business,basic,en,"We got an answer, but had to follow up twice. Given our basic plan, we hoped for smoother support.",3,support,neutral,low,True,14.7
FB-00961,2025-10-27,nps_survey,small_business,free,en,Most integrations are stable; a few need periodic reauthorization. Our small team depends on this working reliably.,3,integrations,neutral,high,True,95.6
FB-00962,2025-02-16,chat,agency,pro,en,"The cost is reasonable, though we'd like more mid-tier options. We manage several client accounts and this is blocking delivery.",3,pricing,neutral,low,True,2.7
FB-00963,2025-07-10,support_ticket,enterprise,pro,en,We keep clicking the wrong buttons because labels are unclear.,1,usability,negative,medium,True,22.4
FB-00964,2025-07-03,support_ticket,freelancer,basic,en,"We can export data, but large exports sometimes time out. As a freelancer, this matters a lot to my workflow.",3,exports,neutral,low,True,18.5
FB-00965,2025-08-31,chat,enterprise,enterprise,es,Las exportaciones fallan en silencio y solo lo descubrimos días después. Esto impacta a varios departamentos de nuestra organización.,1,exports,negative,medium,True,35.1
FB-00966,2025-08-04,nps_survey,agency,free,en,Live chat support was knowledgeable and friendly.,5,support,positive,medium,True,28.5
FB-00967,2025-03-08,nps_survey,agency,basic,es,"Las entregas por webhook fallan al azar y perdemos eventos críticos. Con el plan básico, esperábamos un soporte más ágil.",1,integrations,negative,medium,False,13.7
FB-00968,2025-03-30,nps_survey,small_business,basic,en,The UX feels modern and thoughtfully designed. Our small team depends on this working reliably.,4,usability,positive,medium,True,25.5
FB-00969,2025-09-02,contact_form,startup,free,en,Salesforce sync works reliably and saved us manual data entry. We're scaling fast and need this resolved quickly.,5,integrations,positive,high,False,74.3
FB-00970,2025-03-07,chat,freelancer,enterprise,en,"We can't export historical data beyond 30 days on our plan. As enterprise customers, we expect priority handling.",2,exports,negative,high,False,83.0
FB-00971,2025-09-08,contact_form,freelancer,pro,en,"Our entire team was locked out for two days with no explanation. As a freelancer, this matters a lot to my workflow.",2,account_access,negative,high,False,50.6
FB-00972,2025-11-27,nps_survey,enterprise,free,en,Billing is transparent and easy to understand each month. This affects multiple departments across our organization.,4,billing,positive,high,True,55.3
FB-00973,2025-07-18,nps_survey,startup,pro,en,Finding settings and tools is straightforward. We're scaling fast and need this resolved quickly.,5,usability,positive,low,True,5.6
FB-00974,2025-12-18,contact_form,freelancer,pro,es,"El rendimiento es aceptable la mayoría de los días, con lentitudes ocasionales.",3,performance,neutral,high,False,35.6
FB-00975,2025-12-01,review,freelancer,enterprise,en,"We felt supported from signup through first successful workflow. As a freelancer, this matters a lot to my workflow.",4,onboarding,positive,medium,True,37.7
FB-00976,2025-10-01,support_ticket,enterprise,pro,es,No podemos exportar datos históricos más allá de 30 días en nuestro plan. Esto impacta a varios departamentos de nuestra organización.,1,exports,negative,medium,True,38.4
FB-00977,2025-04-12,contact_form,agency,pro,en,Payment reminders are helpful and never feel intrusive. We manage several client accounts and this is blocking delivery.,5,billing,positive,medium,True,42.7
FB-00978,2025-06-22,chat,startup,enterprise,en,"Permissions are adequate but lack fine-grained options. As enterprise customers, we expect priority handling.",3,account_access,neutral,high,True,45.1
FB-00979,2025-07-02,chat,freelancer,free,en,The automation features save our team several hours each week.,4,features,positive,low,True,4.8
FB-00980,2025-12-19,review,startup,enterprise,en,"Setup steps are clear, though some defaults needed manual tweaking.",3,onboarding,neutral,high,False,83.1
FB-00981,2025-11-08,email,freelancer,basic,es,"La aplicación se cae constantemente al cargar reportes grandes. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,performance,negative,high,True,90.8
FB-00982,2025-08-10,contact_form,startup,free,es,La incorporación fue fluida y el equipo fue productivo en un día.,5,onboarding,positive,low,True,13.9
FB-00983,2025-08-12,review,enterprise,basic,es,Las facturas son aceptables; nada destaca especialmente.,3,billing,neutral,high,True,72.3
FB-00984,2025-07-28,email,startup,free,en,"It works once you learn where things are, but there's a learning curve. We're scaling fast and need this resolved quickly.",3,usability,neutral,medium,True,13.2
FB-00985,2025-12-30,nps_survey,small_business,free,en,Custom workflows are powerful and flexible. Our small team depends on this working reliably.,5,features,positive,low,True,15.4
FB-00986,2025-10-13,chat,enterprise,enterprise,es,Todo el equipo quedó bloqueado dos días sin explicación. Esto impacta a varios departamentos de nuestra organización.,1,account_access,negative,high,False,34.9
FB-00987,2025-07-26,contact_form,enterprise,pro,en,Integrations work for common tools but niche connectors are missing.,3,integrations,neutral,high,True,59.0
FB-00988,2025-08-20,nps_survey,startup,pro,en,Zapier integration connected our stack in under an hour. We're scaling fast and need this resolved quickly.,5,integrations,positive,medium,True,22.1
FB-00989,2025-05-01,chat,startup,enterprise,en,"We've been overcharged on our enterprise plan for three months. As enterprise customers, we expect priority handling.",2,billing,negative,critical,False,59.6
FB-00990,2025-07-25,review,small_business,basic,es,Los reportes se generan rápido incluso con grandes volúmenes de datos. Nuestro equipo pequeño depende de que esto funcione bien.,4,performance,positive,high,False,44.1
FB-00991,2025-04-26,nps_survey,agency,enterprise,es,Las funciones son adecuadas por ahora pero no nos diferencian.,3,features,neutral,medium,True,26.0
