feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours,clean_message,message_length,word_count,month,is_negative,is_positive,is_critical,is_high_priority,is_unresolved,is_unresolved_critical
FB-00933,2025-02-21,nps_survey,enterprise,basic,en,We appreciate the detailed breakdown on every invoice.,5,billing,positive,medium,True,16.9,we appreciate the detailed breakdown on every invoice,53,8,2,False,True,False,False,False,False
FB-00934,2025-07-15,chat,agency,basic,es,Los archivos exportados omiten columnas críticas que necesitamos para cumplimiento.,2,exports,negative,medium,False,36.6,los archivos exportados omiten columnas críticas que necesitamos para cumplimiento,82,10,7,True,False,False,False,True,False
FB-00935,2025-07-09,chat,small_business,enterprise,es,La sección de facturación es funcional pero no muy intuitiva.,3,billing,neutral,high,True,82.3,la sección de facturación es funcional pero no muy intuitiva,60,10,7,False,False,False,True,False,False
FB-00936,2025-02-12,support_ticket,enterprise,basic,en,Navigation is clean and new team members pick it up quickly. This affects multiple departments across our organization.,5,usability,positive,low,True,20.5,navigation is clean and new team members pick it up quickly this affects multiple departments across our organization,117,18,2,False,True,False,False,False,False
FB-00937,2025-03-19,review,startup,pro,es,Las exportaciones CSV son rápidas e incluyen todos los campos que necesitamos. Estamos creciendo rápido y necesitamos una solución pronto.,5,exports,positive,low,True,2.1,las exportaciones csv son rápidas e incluyen todos los campos que necesitamos estamos creciendo rápido y necesitamos una solución pronto,136,20,3,False,True,False,False,False,False
FB-00938,2025-06-10,contact_form,agency,enterprise,en,Salesforce sync works reliably and saved us manual data entry. We manage several client accounts and this is blocking delivery.,5,integrations,positive,high,True,85.8,salesforce sync works reliably and saved us manual data entry we manage several client accounts and this is blocking delivery,125,20,6,False,True,False,True,False,False
FB-00939,2025-03-07,contact_form,freelancer,enterprise,es,"La plataforma es rápida y maneja nuestra carga sin demoras. Como freelancer, esto afecta mucho mi flujo de trabajo.",5,performance,positive,medium,True,25.5,la plataforma es rápida y maneja nuestra carga sin demoras como freelancer esto afecta mucho mi flujo de trabajo,112,19,3,False,True,False,False,False,False
FB-00940,2025-03-13,support_ticket,agency,enterprise,en,We felt supported from signup through first successful workflow. We manage several client accounts and this is blocking delivery.,4,onboarding,positive,medium,True,19.8,we felt supported from signup through first successful workflow we manage several client accounts and this is blocking delivery,127,19,3,False,True,False,False,False,False
FB-00941,2025-03-14,contact_form,startup,basic,en,"Custom workflows are powerful and flexible. Given our basic plan, we hoped for smoother support.",5,features,positive,medium,True,28.8,custom workflows are powerful and flexible given our basic plan we hoped for smoother support,93,15,3,False,True,False,False,False,False
FB-00942,2025-09-26,nps_survey,small_business,basic,es,El chat en vivo fue competente y amable. Nuestro equipo pequeño depende de que esto funcione bien.,5,support,positive,high,True,28.8,el chat en vivo fue competente y amable nuestro equipo pequeño depende de que esto funcione bien,96,17,9,False,True,False,True,False,False
FB-00943,2025-06-19,support_ticket,freelancer,enterprise,en,"Support eventually helped, but it took longer than expected. As a freelancer, this matters a lot to my workflow.",3,support,neutral,low,True,5.4,support eventually helped but it took longer than expected as a freelancer this matters a lot to my workflow,108,19,6,False,False,False,False,False,False
FB-00944,2025-05-21,nps_survey,freelancer,basic,en,"We got an answer, but had to follow up twice.",3,support,neutral,low,True,8.7,we got an answer but had to follow up twice,43,10,5,False,False,False,False,False,False
FB-00945,2025-10-31,email,small_business,free,en,Essential features are locked behind the most expensive tier. Our small team depends on this working reliably.,1,pricing,negative,medium,True,30.5,essential features are locked behind the most expensive tier our small team depends on this working reliably,108,17,10,True,False,False,False,False,False
FB-00946,2025-10-22,review,enterprise,pro,en,Permissions are adequate but lack fine-grained options.,3,account_access,neutral,high,True,89.5,permissions are adequate but lack fine grained options,54,8,10,False,False,False,True,False,False
FB-00947,2025-03-26,review,small_business,basic,es,"El chat en vivo fue competente y amable. Con el plan básico, esperábamos un soporte más ágil.",5,support,positive,high,True,60.8,el chat en vivo fue competente y amable con el plan básico esperábamos un soporte más ágil,90,17,3,False,True,False,True,False,False
FB-00948,2025-05-04,chat,agency,free,es,Las exportaciones CSV corrompen caracteres especiales en nuestros datos internacionales. Gestionamos varias cuentas de clientes y esto nos está frenando.,1,exports,negative,medium,True,20.5,las exportaciones csv corrompen caracteres especiales en nuestros datos internacionales gestionamos varias cuentas de clientes y esto nos está frenando,151,20,5,True,False,False,False,False,False
FB-00949,2025-11-21,email,small_business,basic,es,La velocidad es promedio comparada con herramientas similares.,3,performance,neutral,critical,False,106.8,la velocidad es promedio comparada con herramientas similares,61,8,11,False,False,True,False,True,True
FB-00950,2025-01-13,nps_survey,startup,basic,en,Webhook setup required extra troubleshooting on our end.,3,integrations,neutral,critical,True,98.9,webhook setup required extra troubleshooting on our end,55,8,1,False,False,True,False,False,False
FB-00951,2025-04-11,email,small_business,free,en,Support keeps redirecting us without offering real solutions. Our small team depends on this working reliably.,1,support,negative,medium,True,21.1,support keeps redirecting us without offering real solutions our small team depends on this working reliably,108,16,4,True,False,False,False,False,False
FB-00952,2025-01-18,nps_survey,agency,pro,en,Webhook deliveries fail randomly and we lose critical events.,2,integrations,negative,critical,False,80.9,webhook deliveries fail randomly and we lose critical events,60,9,1,True,False,True,False,True,True
FB-00953,2025-09-09,support_ticket,enterprise,enterprise,en,My subscription renewed without warning and I can't get a refund.,2,billing,negative,critical,False,52.6,my subscription renewed without warning and i can t get a refund,64,12,9,True,False,True,False,True,True
FB-00954,2025-02-12,support_ticket,small_business,basic,en,"We keep clicking the wrong buttons because labels are unclear. Given our basic plan, we hoped for smoother support.",1,usability,negative,high,False,46.6,we keep clicking the wrong buttons because labels are unclear given our basic plan we hoped for smoother support,112,19,2,True,False,False,True,True,False
FB-00955,2025-12-11,email,freelancer,pro,es,"Obtuvimos respuesta, pero tuvimos que insistir dos veces. Pasamos al plan Pro justamente por un mejor servicio.",3,support,neutral,medium,False,36.9,obtuvimos respuesta pero tuvimos que insistir dos veces pasamos al plan pro justamente por un mejor servicio,108,17,12,False,False,False,False,True,False
FB-00956,2025-04-09,nps_survey,freelancer,free,es,El asistente de configuración hizo todo muy sencillo. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,5,onboarding,positive,low,True,6.4,el asistente de configuración hizo todo muy sencillo estamos en el plan gratuito pero esperamos un mínimo de estabilidad,120,19,4,False,True,False,False,False,False
FB-00957,2025-03-02,email,agency,pro,es,El total de la factura no coincide con lo acordado al pagar.,1,billing,negative,high,False,30.3,el total de la factura no coincide con lo acordado al pagar,59,12,3,True,False,False,True,True,False
FB-00958,2025-03-28,support_ticket,agency,free,en,"Performance is acceptable most days, with occasional slowdowns. We manage several client accounts and this is blocking delivery.",3,performance,neutral,medium,True,11.3,performance is acceptable most days with occasional slowdowns we manage several client accounts and this is blocking delivery,125,18,3,False,False,False,False,False,False
FB-00959,2025-06-08,contact_form,small_business,basic,en,The price increased 40% at renewal with no added value. Our small team depends on this working reliably.,1,pricing,negative,high,True,64.7,the price increased 40 at renewal with no added value our small team depends on this working reliably,101,18,6,True,False,False,True,False,False
FB-00960,2025-06-01,chat,small_business,basic,en,"We got an answer, but had to follow up twice. Given our basic plan, we hoped for smoother support.",3,support,neutral,low,True,14.7,we got an answer but had to follow up twice given our basic plan we hoped for smoother support,94,19,6,False,False,False,False,False,False
FB-00961,2025-10-27,nps_survey,small_business,free,en,Most integrations are stable; a few need periodic reauthorization. Our small team depends on this working reliably.,3,integrations,neutral,high,True,95.6,most integrations are stable a few need periodic reauthorization our small team depends on this working reliably,112,17,10,False,False,False,True,False,False
